#          time          flux      flux_err   quality  sector 
      1469.116204635    1.02453    0.00112       0       6 
      1469.117593526    1.02662    0.00112       0       6 
      1469.118982417    1.02189    0.00112       0       6 
      1469.120371308    1.02357    0.00112       0       6 
      1469.121760199    1.02384    0.00112       0       6 
      1469.123149090    1.02608    0.00112       0       6 
      1469.124537980    1.02450    0.00112       0       6 
      1469.125926871    1.02537    0.00112       0       6 
      1469.127315762    1.02530    0.00112       0       6 
      1469.128704653    1.02676    0.00112       0       6 
      1469.130093544    1.02278    0.00112       0       6 
      1469.131482435    1.02479    0.00112       0       6 
      1469.132871325    1.02472    0.00112       0       6 
      1469.134260216    1.02417    0.00112       0       6 
      1469.135649107    1.02318    0.00112       0       6 
      1469.137037998    1.02914    0.00112       0       6 
      1469.138426888    1.02325    0.00112       0       6 
      1469.139815779    1.02450    0.00112       0       6 
      1469.141204670    1.02404    0.00112       0       6 
      1469.142593561    1.02536    0.00112       0       6 
      1469.143982452    1.02216    0.00112       0       6 
      1469.145371343    1.02108    0.00112       0       6 
      1469.146760233    1.02504    0.00112       0       6 
      1469.148149124    1.02671    0.00112       0       6 
      1469.149538015    1.02376    0.00112       0       6 
      1469.150926906    1.02501    0.00112       0       6 
      1469.152315797    1.02428    0.00112       0       6 
      1469.153704687    1.02407    0.00112       0       6 
      1469.155093578    1.02386    0.00112       0       6 
      1469.156482469    1.02332    0.00112       0       6 
      1469.157871360    1.02427    0.00112       0       6 
      1469.159260250    1.02673    0.00112       0       6 
      1469.160649141    1.02456    0.00112       0       6 
      1469.162038032    1.02541    0.00112       0       6 
      1469.163426923    1.02552    0.00112       0       6 
      1469.164815813    1.02486    0.00112       0       6 
      1469.166204704    1.02606    0.00112       0       6 
      1469.167593595    1.02640    0.00112       0       6 
      1469.168982486    1.02348    0.00112       0       6 
      1469.170371376    1.02318    0.00112       0       6 
      1469.171760267    1.02340    0.00112       0       6 
      1469.173149158    1.02666    0.00112       0       6 
      1469.174538048    1.02564    0.00112       0       6 
      1469.175926939    1.02673    0.00112       0       6 
      1469.177315830    1.02294    0.00112       0       6 
      1469.178704721    1.02849    0.00112       0       6 
      1469.180093612    1.02654    0.00112       0       6 
      1469.181482502    1.02157    0.00112       0       6 
      1469.182871393    1.02901    0.00112       0       6 
      1469.184260284    1.02478    0.00112       0       6 
      1469.185649174    1.02370    0.00112       0       6 
      1469.187038065    1.02454    0.00112       0       6 
      1469.188426956    1.02434    0.00112       0       6 
      1469.189815847    1.02801    0.00112       0       6 
      1469.191204737    1.02733    0.00112       0       6 
      1469.192593628    1.02367    0.00112       0       6 
      1469.193982519    1.02569    0.00112       0       6 
      1469.195371409    1.02314    0.00112       0       6 
      1469.196760300    1.02604    0.00112       0       6 
      1469.198149191    1.02364    0.00112       0       6 
      1469.199538081    1.02410    0.00112       0       6 
      1469.200926972    1.02685    0.00112       0       6 
      1469.202315863    1.02308    0.00112       0       6 
      1469.203704753    1.02542    0.00112       0       6 
      1469.205093644    1.02537    0.00112       0       6 
      1469.206482535    1.02699    0.00112       0       6 
      1469.207871426    1.02476    0.00112       0       6 
      1469.209260316    1.02828    0.00112       0       6 
      1469.210649207    1.02776    0.00112       0       6 
      1469.212038098    1.02680    0.00112       0       6 
      1469.213426988    1.02537    0.00112       0       6 
      1469.214815879    1.02709    0.00112       0       6 
      1469.216204769    1.02738    0.00112       0       6 
      1469.217593660    1.02536    0.00112       0       6 
      1469.218982551    1.02677    0.00112       0       6 
      1469.220371442    1.02573    0.00112       0       6 
      1469.221760332    1.02769    0.00112       0       6 
      1469.223149223    1.02961    0.00112       0       6 
      1469.224538114    1.02664    0.00112       0       6 
      1469.225927004    1.02882    0.00112       0       6 
      1469.227315895    1.02842    0.00112       0       6 
      1469.228704785    1.02633    0.00112       0       6 
      1469.230093676    1.02869    0.00112       0       6 
      1469.231482567    1.02629    0.00112       0       6 
      1469.232871457    1.02223    0.00112       0       6 
      1469.234260348    1.02856    0.00112       0       6 
      1469.235649238    1.02665    0.00112       0       6 
      1469.237038129    1.02645    0.00112       0       6 
      1469.238427020    1.02463    0.00112       0       6 
      1469.239815910    1.02729    0.00112       0       6 
      1469.241204801    1.02699    0.00112       0       6 
      1469.242593692    1.02884    0.00112       0       6 
      1469.243982582    1.02444    0.00112       0       6 
      1469.245371473    1.02866    0.00112       0       6 
      1469.246760363    1.02693    0.00112       0       6 
      1469.248149254    1.02395    0.00112       0       6 
      1469.249538145    1.02654    0.00112       0       6 
      1469.250927035    1.02422    0.00112       0       6 
      1469.252315926    1.02538    0.00112       0       6 
      1469.253704817    1.02595    0.00112       0       6 
      1469.255093707    1.02643    0.00112       0       6 
      1469.256482598    1.02745    0.00112       0       6 
      1469.257871488    1.02563    0.00112       0       6 
      1469.259260379    1.02749    0.00112       0       6 
      1469.260649269    1.02434    0.00112       0       6 
      1469.262038160    1.02607    0.00112       0       6 
      1469.263427051    1.02375    0.00112       0       6 
      1469.264815941    1.02751    0.00112       0       6 
      1469.266204832    1.02610    0.00112       0       6 
      1469.267593722    1.02505    0.00112       0       6 
      1469.268982613    1.02686    0.00112       0       6 
      1469.270371503    1.02638    0.00112       0       6 
      1469.271760394    1.02551    0.00112       0       6 
      1469.273149284    1.02605    0.00112       0       6 
      1469.274538175    1.02415    0.00112       0       6 
      1469.275927066    1.02665    0.00112       0       6 
      1469.277315956    1.02672    0.00112       0       6 
      1469.278704847    1.02297    0.00112       0       6 
      1469.280093737    1.02335    0.00112       0       6 
      1469.281482628    1.02597    0.00112       0       6 
      1469.282871519    1.02438    0.00112       0       6 
      1469.284260409    1.02580    0.00112       0       6 
      1469.285649300    1.02765    0.00112       0       6 
      1469.287038190    1.02691    0.00112       0       6 
      1469.288427081    1.02380    0.00112       0       6 
      1469.289815971    1.02606    0.00112       0       6 
      1469.291204862    1.02365    0.00112       0       6 
      1469.292593752    1.02532    0.00112       0       6 
      1469.293982643    1.02752    0.00112       0       6 
      1469.295371533    1.02460    0.00112       0       6 
      1469.296760424    1.02881    0.00112       0       6 
      1469.298149314    1.02614    0.00112       0       6 
      1469.299538205    1.02744    0.00112       0       6 
      1469.300927095    1.02439    0.00112       0       6 
      1469.302315986    1.02566    0.00112       0       6 
      1469.303704876    1.02904    0.00112       0       6 
      1469.305093767    1.02921    0.00112       0       6 
      1469.306482657    1.02785    0.00112       0       6 
      1469.307871548    1.02667    0.00112       0       6 
      1469.309260438    1.02615    0.00112       0       6 
      1469.310649329    1.02880    0.00112       0       6 
      1469.312038219    1.02822    0.00112       0       6 
      1469.313427110    1.02643    0.00112       0       6 
